"id","title","vote_average","vote_count","status","release_date","revenue","runtime","adult","backdrop_path","budget","homepage","imdb_id","original_language","original_title","overview","popularity","poster_path","tagline","genres","production_companies","production_countries","spoken_languages"
"1858","Transformers","6.8","10477","Released","2007-06-27","709709780","143","False","/77P56ZcL8M9Cw7FIptMIGjhNJoj.jpg","150000000","http://www.transformersmovie.com/","tt0418279","en","Transformers","Young teenager Sam Witwicky becomes involved in the ancient struggle between two extraterrestrial factions of transforming robots – the heroic Autobots and the evil Decepticons. Sam holds the clue to unimaginable power and the Decepticons will stop at nothing to retrieve it.","10.172","/phAFhKOEhOGLIuH0brr5EenAckY.jpg","Their war. Our world.","Adventure, Science Fiction, Action","DreamWorks Pictures, di Bonaventura Pictures, Tom DeSanto/Don Murphy Production","United States of America","Spanish, English"
"601","E.T. the Extra-Terrestrial","7.512","10467","Released","1982-06-11","792965500","115","False","/9Kg322bGsEbmp94LjCCVGz3cpNw.jpg","10500000","http://www.et20.com/","tt0083866","en","E.T. the Extra-Terrestrial","An alien is left behind on Earth and saved by the 10-year-old Elliot who decides to keep him hidden in his home. While a task force hunts for the extra-terrestrial, Elliot, his brother, and his little sister Gertie form an emotional bond with their new friend, and try to help him find his way home.","50.334","/an0nD6uq6byfxXCfk6lQBzdL2J1.jpg","He is afraid. He is alone. He is three million light years from home.","Science Fiction, Adventure, Family, Fantasy","Universal Pictures, Amblin Entertainment","United States of America","English"
"8681","Taken","7.387","10432","Released","2008-02-18","226830568","94","False","/9iQWsXwjOMGDvTDdvCnpiyR0UG3.jpg","25000000","","tt0936501","en","Taken","While vacationing with a friend in Paris, an American girl is kidnapped by a gang of human traffickers intent on selling her into forced prostitution. Working against the clock, her ex-spy father must pull out all the stops to save her. But with his best years possibly behind him, the job may be more than he can handle.","58.646","/y5Va1WXDX6nZElVirPrGxf6w99B.jpg","They took his daughter.  He'll take their lives.","Action, Thriller","Wintergreen Productions, EuropaCorp, M6 Films, Grive Productions, TPS Star, M6, All Pictures Media, 20th Century Fox, Canal+","France, United States of America","English, French, Arabic, Albanian"
"351286","Jurassic World: Fallen Kingdom","6.548","10431","Released","2018-06-22","1310466296","129","False","/3s9O5af2xWKWR5JzP2iJZpZeQQg.jpg","170000000","https://www.uphe.com/movies/jurassic-world-fallen-kingdom","tt4881806","en","Jurassic World: Fallen Kingdom","Three years after Jurassic World was destroyed, Isla Nublar now sits abandoned. When the island's dormant volcano begins roaring to life, Owen and Claire mount a campaign to rescue the remaining dinosaurs from this extinction-level event.","44.365","/2CQ53CuWD1KdlOkEWhJcEVjqKn4.jpg","The park is gone.","Action, Adventure, Science Fiction, Thriller","Amblin Entertainment, Universal Pictures","United States of America","English, Russian"
"115","The Big Lebowski","7.842","10390","Released","1998-03-06","47010480","117","False","/nevS6wjzCxZESvmjJZqdyZ3RNQ6.jpg","15000000","","tt0118715","en","The Big Lebowski","Jeffrey 'The Dude' Lebowski, a Los Angeles slacker who only wants to bowl and drink White Russians, is mistaken for another Jeffrey Lebowski, a wheelchair-bound millionaire, and finds himself dragged into a strange series of events involving nihilists, adult film producers, ferrets, errant toes, and large sums of money.","30.996","/3bv6WAp6BSxxYvB5ozKFUYuRA8C.jpg","Times like these call for a Big Lebowski.","Comedy, Crime","Gramercy Pictures, PolyGram Filmed Entertainment, Working Title Films","United Kingdom, United States of America","English, Hebrew, Spanish, German"
"119450","Dawn of the Planet of the Apes","7.306","10321","Released","2014-06-26","710644566","130","False","/zlU8BIkgY7E6SMfD3USTWC6bchL.jpg","170000000","http://www.dawnofapes.com/","tt2103281","en","Dawn of the Planet of the Apes","A group of scientists in San Francisco struggle to stay alive in the aftermath of a plague that is wiping out humanity, while Caesar tries to maintain dominance over his community of intelligent apes.","59.336","/kScdQEwS9jPEdnO23XjGAtaoRcT.jpg","One last chance for peace.","Science Fiction, Action, Drama, Thriller","TSG Entertainment, Chernin Entertainment, Ingenious Media","United States of America","English"
"207","Dead Poets Society","8.312","10311","Released","1989-06-02","235860116","128","False","/hpzQHv8cA7j2Dn2CphOFYmllXzj.jpg","16400000","","tt0097165","en","Dead Poets Society","At an elite, old-fashioned boarding school in New England, a passionate English teacher inspires his students to rebel against convention and seize the potential of every day, courting the disdain of the stern headmaster.","38.942","/ai40gM7SUaGA6fthvsd87o8IQq4.jpg","He was their inspiration. He made their lives extraordinary.","Drama","Touchstone Pictures, Silver Screen Partners IV, A Steven Haft Production, Witt/Thomas Productions","United States of America","English, Latin"
"372058","Your Name.","8.514","10303","Released","2016-08-26","357986087","106","False","/dIWwZW7dJJtqC6CgWzYkNVKIUm8.jpg","0","https://www.funimationfilms.com/movie/yourname/","tt5311514","ja","君の名は。","High schoolers Mitsuha and Taki are complete strangers living separate lives. But one night, they suddenly switch places. Mitsuha wakes up in Taki’s body, and he in hers. This bizarre occurrence continues to happen randomly, and the two must adjust their lives around each other.","68.999","/q719jXXEzOoYaps6babgKnONONX.jpg","It was almost like seeing something out of a dream, nothing more or less than a breathtaking view.","Romance, Animation, Drama","CoMix Wave Films, TOHO, KADOKAWA, East Japan Marketing & Communications, AMUSE, voque ting, Lawson Entertainment, 4Kids Entertainment","Japan","Japanese"
"338952","Fantastic Beasts: The Crimes of Grindelwald","6.876","10203","Released","2018-11-14","654855901","134","False","/qrtRKRzoNkf5vemO9tJ2Y4DrHxQ.jpg","200000000","http://www.fantasticbeasts.com","tt4123430","en","Fantastic Beasts: The Crimes of Grindelwald","Gellert Grindelwald has escaped imprisonment and has begun gathering followers to his cause—elevating wizards above all non-magical beings. The only one capable of putting a stop to him is the wizard he once called his closest friend, Albus Dumbledore. However, Dumbledore will need to seek help from the wizard who had thwarted Grindelwald once before, his former student Newt Scamander, who agrees to help, unaware of the dangers that lie ahead. Lines are drawn as love and loyalty are tested, even among the truest friends and family, in an increasingly divided wizarding world.","29.783","/fMMrl8fD9gRCFJvsx0SuFwkEOop.jpg","Fate of one. Future of all.","Fantasy, Adventure, Family","Warner Bros. Pictures, Heyday Films","United Kingdom, United States of America","English, French"
"562","Die Hard","7.775","10202","Released","1988-07-15","140767956","131","False","/oIwfoUFfWfESn0Y8u8jv9lc8li1.jpg","28000000","https://www.foxmovies.com/movies/die-hard","tt0095016","en","Die Hard","NYPD cop John McClane's plan to reconcile with his estranged wife is thrown for a serious loop when, minutes after he arrives at her office, the entire building is overtaken by a group of terrorists. With little help from the LAPD, wisecracking McClane sets out to single-handedly rescue the hostages and bring the bad guys down.","36.754","/yFihWxQcmqcaBR31QM6Y8gT6aYV.jpg","Twelve terrorists. One cop. The odds are against John McClane... That's just the way he likes it.","Action, Thriller","Gordon Company, Silver Pictures, 20th Century Fox","United States of America","English, German, Italian"
"291805","Now You See Me 2","6.83","10172","Released","2016-06-02","334901337","129","False","/qWE206uqSbEXLVATvbB6fUIX8WE.jpg","90000000","http://nowyouseeme.movie","tt3110958","en","Now You See Me 2","One year after outwitting the FBI and winning the public’s adulation with their mind-bending spectacles, the Four Horsemen resurface only to find themselves face to face with a new enemy who enlists them to pull off their most dangerous heist yet.","33.753","/A81kDB6a1K86YLlcOtZB27jriJh.jpg","You haven't seen anything yet.","Crime, Thriller, Action, Mystery","Summit Entertainment, Lionsgate, K/O Paper Products, TIK Films","Hong Kong, United States of America","Cantonese, Mandarin, English"
"771","Home Alone","7.412","10140","Released","1990-11-16","476684675","103","False","/bCFhGBYSLFSVdZmBZ6sENhMmi2Z.jpg","18000000","","tt0099785","en","Home Alone","Eight-year-old Kevin McCallister makes the most of the situation after his family unwittingly leaves him behind when they go on Christmas vacation. But when a pair of bungling burglars set their sights on Kevin's house, the plucky kid stands ready to defend his territory. By planting booby traps galore, adorably mischievous Kevin stands his ground as his frantic mother attempts to race home before Christmas Day.","1.826","/9wSbe4CwObACCQvaUVhWQyLR5Vz.jpg","A family comedy without the family.","Comedy, Family","Hughes Entertainment, 20th Century Fox","United States of America","English, French"
"604","The Matrix Reloaded","7.039","10128","Released","2003-05-15","738599701","138","False","/pxK1iK6anS6erGg4QePmMKbB1E7.jpg","150000000","","tt0234215","en","The Matrix Reloaded","Six months after the events depicted in The Matrix, Neo has proved to be a good omen for the free humans, as more and more humans are being freed from the matrix and brought to Zion, the one and only stronghold of the Resistance.  Neo himself has discovered his superpowers including super speed, ability to see the codes of the things inside the matrix and a certain degree of pre-cognition. But a nasty piece of news hits the human resistance: 250,000 machine sentinels are digging to Zion and would reach them in 72 hours. As Zion prepares for the ultimate war, Neo, Morpheus and Trinity are advised by the Oracle to find the Keymaker who would help them reach the Source.  Meanwhile Neo's recurrent dreams depicting Trinity's death have got him worried and as if it was not enough, Agent Smith has somehow escaped deletion, has become more powerful than before and has fixed Neo as his next target.","44.605","/9TGHDvWrqKBzwDxDodHYXEmOE6J.jpg","Free your mind.","Adventure, Action, Thriller, Science Fiction","Village Roadshow Pictures, Silver Pictures, NPV Entertainment","United States of America","English, French"
"953","Madagascar","6.892","10103","Released","2005-05-25","542063846","86","False","/8NCftAWfkETwrbf7QwEaDH1xpus.jpg","75000000","https://www.dreamworks.com/movies/madagascar","tt0351283","en","Madagascar","Alex the lion is the king of the urban jungle, the main attraction at New York's Central Park Zoo. He and his best friends—Marty the zebra, Melman the giraffe and Gloria the hippo—have spent their whole lives in blissful captivity before an admiring public and with regular meals provided for them. Not content to leave well enough alone, Marty lets his curiosity get the better of him and makes his escape—with the help of some prodigious penguins—to explore the world.","54.83","/zMpJY5CJKUufG9OTw0In4eAFqPX.jpg","Someone’s got a zoo loose.","Family, Animation, Adventure, Comedy","DreamWorks Pictures, Pacific Data Images, DreamWorks Animation","United States of America","English, French, German, Portuguese, Spanish"
"266856","The Theory of Everything","7.86","10069","Released","2014-11-26","123726688","123","False","/ke3lanTAgCqPMpOyutIfXzYih2s.jpg","15000000","http://www.focusfeatures.com/the_theory_of_everything","tt2980516","en","The Theory of Everything","The Theory of Everything is the extraordinary story of one of the world’s greatest living minds, the renowned astrophysicist Stephen Hawking, who falls deeply in love with fellow Cambridge student Jane Wilde.","20.867","/wucOQrqihOtHToP7UAPKMFRJ9LL.jpg","His Mind Changed Our World. Her Love Changed His.","Drama, Romance","Working Title Films","United Kingdom","Latin, English, French, Italian"
"242582","Nightcrawler","7.703","10032","Released","2014-10-23","50300000","118","False","/wofhl2lsTYCPmMQPsbj6iu9n0P6.jpg","8500000","http://nightcrawlerfilm.com","tt2872718","en","Nightcrawler","When Lou Bloom, desperate for work, muscles into the world of L.A. crime journalism, he blurs the line between observer and participant to become the star of his own story. Aiding him in his effort is Nina, a TV-news veteran.","44.274","/j9HrX8f7GbZQm1BrBiR40uFQZSb.jpg","The city shines brightest at night","Crime, Drama, Thriller","Sierra/Affinity, Bold Films","United States of America","English"
"82992","Fast & Furious 6","6.817","10021","Released","2013-05-21","788680968","131","False","/mRfI3y2oAd7ejur2di09xC9niqp.jpg","160000000","https://www.thefastsaga.com/fast-saga/ff6","tt1905041","en","Fast & Furious 6","Hobbs has Dominic and Brian reassemble their crew to take down a team of mercenaries; Dominic unexpectedly gets sidetracked with facing his presumed deceased girlfriend, Letty.","6.263","/thSmnRdrzPBBospIOJjLZBReqzo.jpg","All roads lead to this","Action, Thriller, Crime","Universal Pictures, Relativity Media, Original Film, One Race, Fuji Television Network, F & F VI Productions A.I.E, dentsu","Japan, Spain, United Kingdom, United States of America","Cantonese, Dutch, English, Japanese, Russian, Spanish"
"75612","Oblivion","6.618","10015","Released","2013-04-10","286168572","124","False","/19AqfWi8S99tDmp7hskCeDQuwLU.jpg","120000000","https://www.uphe.com/movies/oblivion","tt1483013","en","Oblivion","Jack Harper is one of the last few drone repairmen stationed on Earth. Part of a massive operation to extract vital resources after decades of war with a terrifying threat known as the Scavs, Jack’s mission is nearly complete. His existence is brought crashing down when he rescues a beautiful  stranger from a downed spacecraft. Her arrival triggers a chain of events that  forces him to question everything he knows and puts the fate of humanity in his hands.","30.901","/eO3r38fwnhb58M1YgcjQBd3VNcp.jpg","Earth is a memory worth fighting for","Action, Science Fiction, Adventure, Mystery","Universal Pictures, Relativity Media, Monolith Pictures (III), Chernin Entertainment, Radical Studios","United States of America","English"
"310","Bruce Almighty","6.706","10010","Released","2003-05-23","484592874","101","False","/8bQbejOvAKe78RXxpkfM04n0K18.jpg","80000000","http://www.brucealmighty.com/","tt0315327","en","Bruce Almighty","Bruce Nolan toils as a 'human interest' television reporter in Buffalo, N.Y., but despite his high ratings and the love of his beautiful girlfriend, Bruce remains unfulfilled. At the end of the worst day in his life, he angrily ridicules God—and the Almighty responds, endowing Bruce with all of His divine powers.","33.909","/f0QqG14SZYYZcV4VWykVc5w13dz.jpg","In Bruce we trust?","Fantasy, Comedy","Pit Bull Productions, Spyglass Entertainment, Universal Pictures, Shady Acres Entertainment","United States of America","English"
"13223","Gran Torino","7.994","10003","Released","2008-12-12","269958228","116","False","/wmsePXV2z1b6ecXuKKrFbG0Q92P.jpg","33000000","http://www.thegrantorino.com/","tt1205489","en","Gran Torino","Disgruntled Korean War veteran Walt Kowalski sets out to reform his neighbor, Thao Lor, a Hmong teenager who tried to steal Kowalski's prized possession: a 1972 Gran Torino.","35.849","/zUybYvxWdAJy5hhYovsXtHSWI1l.jpg","Ever come across somebody you shouldn't have f#cked with?","Drama","Matten Productions, Double Nickel Entertainment, Gerber Pictures, Malpaso Productions, Village Roadshow Pictures, WV Films IV, Warner Bros. Pictures","United States of America, Germany","English"
"168259","Furious 7","7.238","9988","Released","2015-04-01","1515341399","137","False","/cHkhb5A4gQRK6zs6Pv7zorHs8Nk.jpg","190000000","https://www.thefastsaga.com/fast-saga/ff7","tt2820852","en","Furious 7","Deckard Shaw seeks revenge against Dominic Toretto and his family for his comatose brother.","62.276","/ktofZ9Htrjiy0P6LEowsDaxd3Ri.jpg","Vengeance hits home","Action, Thriller, Crime","Original Film, One Race, Universal Pictures","United States of America","Arabic, English, Spanish, Thai"
"211672","Minions","6.395","9969","Released","2015-06-17","1156730962","91","False","/c7xTZ9EA6GpH72xJC5s0x0KKR1a.jpg","74000000","http://www.minionsmovie.com/","tt2293640","en","Minions","Minions Stuart, Kevin and Bob are recruited by Scarlet Overkill, a super-villain who, alongside her inventor husband Herb, hatches a plot to take over the world.","26.414","/vlOgaxUiMOA8sPDG9n3VhQabnEi.jpg","Before Gru, they had a history of bad bosses","Family, Animation, Adventure, Comedy","Illumination, Universal Pictures","United States of America","English"
"36557","Casino Royale","7.543","9959","Released","2006-11-14","599045960","144","False","/kjC48HRQpojr3FHx5pZF7Ro9xFg.jpg","150000000","https://www.mgm.com/movies/casino-royale-2006","tt0381061","en","Casino Royale","Le Chiffre, a banker to the world's terrorists, is scheduled to participate in a high-stakes poker game in Montenegro, where he intends to use his winnings to establish his financial grip on the terrorist market. M sends Bond—on his maiden mission as a 00 Agent—to attend this game and prevent Le Chiffre from winning. With the help of Vesper Lynd and Felix Leiter, Bond enters the most important poker game in his already dangerous career.","43.407","/lMrxYKKhd4lqRzwUHAy5gcx9PSO.jpg","Everyone has a past. Every legend has a beginning.","Adventure, Action, Thriller","Eon Productions, Stillking Films, Columbia Pictures, Studio Babelsberg, Danjaq, Casino Royale Productions, Metro-Goldwyn-Mayer","Czech Republic, Germany, United Kingdom, United States of America","English, French"
"18","The Fifth Element","7.53","9947","Released","1997-05-02","263920180","126","False","/wgvc3PmjQGtYYDWaeuV867mnFDs.jpg","90000000","","tt0119116","en","The Fifth Element","In 2257, a taxi driver is unintentionally given the task of saving a young girl who is part of the key that will ensure the survival of humanity.","49.67","/fPtlCO1yQtnoLHOwKtWz7db6RGU.jpg","There is no future without it.","Adventure, Fantasy, Action, Thriller, Science Fiction","Gaumont, Buena Vista International","France, United States of America","English, Swedish, German"
"12405","Slumdog Millionaire","7.734","9916","Released","2008-11-12","378410542","120","False","/9IZvClXvhSxlp41eT0CyUEsyjqy.jpg","15000000","http://www.foxsearchlight.com/slumdogmillionaire","tt1010048","en","Slumdog Millionaire","A teenager reflects on his life after being accused of cheating on the Indian version of ""Who Wants to be a Millionaire?"".","22.969","/5leCCi7ZF0CawAfM5Qo2ECKPprc.jpg","What does it take to find a lost love?","Drama, Romance","Celador Films, Film4 Productions","United Kingdom","French, Hindi, English"
"62211","Monsters University","7.0","9903","Released","2013-06-19","743559607","104","False","/pK42lGbT48fClhtEcP7gvk4hoXP.jpg","200000000","","tt1453405","en","Monsters University","A look at the relationship between Mike and Sulley during their days at Monsters University — when they weren't necessarily the best of friends.","44.116","/y7thwJ7z5Bplv6vwl6RI0yteaDD.jpg","School never looked this scary.","Animation, Family","Pixar, Walt Disney Pictures","United States of America","English"
"51876","Limitless","7.186","9900","Released","2011-03-08","161849455","105","False","/vQGo5VjJcHxpzIa8lMBFzpAth1w.jpg","27000000","http://www.iamrogue.com/limitless/fullsite/","tt1219289","en","Limitless","A paranoia-fueled action thriller about an unsuccessful writer whose life is transformed by a top-secret ""smart drug"" that allows him to use 100% of his brain and become a perfect version of himself. His enhanced abilities soon attract shadowy forces that threaten his new life in this darkly comic and provocative film.","33.384","/hv5JMCrMVLvV6HKPf9FcBuyk2MG.jpg","What if a pill could make you rich and powerful?","Thriller, Mystery, Science Fiction","Relativity Media, Virgin Produced, Many Rivers Productions, Boy of the Year, Rogue Pictures, Mandate International","United States of America","English, Italian, Russian, Mandarin, French"
"206647","Spectre","6.533","9893","Released","2015-10-26","880674609","148","False","/cCKU3EuiSKt6xsOI6gg5kiFgZYm.jpg","245000000","https://www.mgm.com/movies/spectre","tt2379713","en","Spectre","A cryptic message from Bond’s past sends him on a trail to uncover a sinister organization. While M battles political forces to keep the secret service alive, Bond peels back the layers of deceit to reveal the terrible truth behind SPECTRE.","33.598","/672kUEMtTHcaVYSVY4eiHEliHFa.jpg","A Plan No One Escapes","Action, Adventure, Thriller","Columbia Pictures, Metro-Goldwyn-Mayer, Eon Productions","United Kingdom, United States of America","French, English, Spanish, Italian, German"
"84892","The Perks of Being a Wallflower","7.8","9844","Released","2012-09-20","33400000","103","False","/qb6WoLJ9YtfhV7pgsTfUDlRYaCH.jpg","13000000","https://www.lionsgate.com/movies/the-perks-of-being-a-wallflower","tt1659337","en","The Perks of Being a Wallflower","Pittsburgh, Pennsylvania, 1991. High school freshman Charlie is a wallflower, always watching life from the sidelines, until two senior students, Sam and her stepbrother Patrick, become his mentors, helping him discover the joys of friendship, music and love.","40.616","/aKCvdFFF5n80P2VdS7d8YBwbCjh.jpg","We are infinite.","Drama","Mr. Mudd Production","United States of America","English"
"1417","Pan's Labyrinth","7.757","9839","Released","2006-10-10","83258226","118","False","/o0IWa75BXyXryNDVqw0xoXZzy1J.jpg","19000000","","tt0457430","es","El laberinto del fauno","Living with her tyrannical stepfather in a new home with her pregnant mother, 10-year-old Ofelia feels alone until she explores a decaying labyrinth guarded by a mysterious faun who claims to know her destiny. If she wishes to return to her real father, Ofelia must complete three terrifying tasks.","35.672","/2VVhikIxoztAXEDQZLOdtBsu6vf.jpg","What happens when make-believe believes it's real?","Fantasy, Drama, War","Estudios Picasso, Esperanto Filmoj, Tequila Gang, Telecinco Cinema","Mexico, Spain, United States of America","Spanish"
"8844","Jumanji","7.239","9833","Released","1995-12-15","262821940","104","False","/pYw10zrqfkdm3yD9JTO6vEGQhKy.jpg","65000000","http://www.sonypictures.com/movies/jumanji/","tt0113497","en","Jumanji","When siblings Judy and Peter discover an enchanted board game that opens the door to a magical world, they unwittingly invite Alan -- an adult who's been trapped inside the game for 26 years -- into their living room. Alan's only hope for freedom is to finish the game, which proves risky as all three find themselves running from giant rhinoceroses, evil monkeys and other terrifying creatures.","13.444","/vgpXmVaVyUL7GGiDeiK1mKEKzcX.jpg","Roll the dice and unleash the excitement!","Adventure, Fantasy, Family","TriStar Pictures, Interscope Communications, Teitler Film, PolyGram Filmed Entertainment","United States of America","English, French"
"76600","Avatar: The Way of Water","7.654","9830","Released","2022-12-14","2320250281","192","False","/8rpDcsfLJypbO6vREc0547VKqEv.jpg","460000000","https://www.avatar.com/movies/avatar-the-way-of-water","tt1630029","en","Avatar: The Way of Water","Set more than a decade after the events of the first film, learn the story of the Sully family (Jake, Neytiri, and their kids), the trouble that follows them, the lengths they go to keep each other safe, the battles they fight to stay alive, and the tragedies they endure.","241.285","/t6HIqrRAclMCA60NsSmeqe9RmNV.jpg","Return to Pandora.","Science Fiction, Adventure, Action","20th Century Studios, Lightstorm Entertainment","United States of America","English"
"411","The Chronicles of Narnia: The Lion, the Witch and the Wardrobe","7.126","9808","Released","2005-12-07","745013115","143","False","/9iRRfMZbnpgHDdKi2lczGGYZXDo.jpg","180000000","","tt0363771","en","The Chronicles of Narnia: The Lion, the Witch and the Wardrobe","Siblings Lucy, Edmund, Susan and Peter step through a magical wardrobe and find the land of Narnia. There, they discover a charming, once peaceful kingdom that has been plunged into eternal winter by the evil White Witch, Jadis. Aided by the wise and magnificent lion, Aslan, the children lead Narnia into a spectacular, climactic battle to be free of the Witch's glacial powers forever.","123.542","/iREd0rNCjYdf5Ar0vfaW32yrkm.jpg","Evil Has Reigned For 100 Years...","Adventure, Family, Fantasy","Walt Disney Pictures, Walden Media, C.S. Lewis Company","United Kingdom, United States of America","English, German"
"1359","American Psycho","7.4","9797","Released","2000-04-13","34266564","102","False","/bneUTWFAcVCdsb0O5UwZbJd8xqZ.jpg","7000000","","tt0144084","en","American Psycho","A wealthy New York investment banking executive hides his alternate psychopathic ego from his co-workers and friends as he escalates deeper into his illogical, gratuitous fantasies.","55.224","/9uGHEgsiUXjCNq8wdq4r49YL8A1.jpg","I think my mask of sanity is about to slip.","Thriller, Drama, Crime","Muse Productions, Pressman Film, Lionsgate","Canada, United States of America","English, Spanish, Cantonese"
"2080","X-Men Origins: Wolverine","6.254","9797","Released","2009-04-28","373062864","107","False","/wvqdJLVh0mSblly7UnYFPEk04Wd.jpg","150000000","https://www.20thcenturystudios.com/movies/x-men-origins-wolverine","tt0458525","en","X-Men Origins: Wolverine","After seeking to live a normal life, Logan sets out to avenge the death of his girlfriend by undergoing the mutant Weapon X program and becoming Wolverine.","4.317","/yj8LbTju1p7CUJg7US2unSBk33s.jpg","Witness the origin.","Adventure, Action, Thriller, Science Fiction","The Donners' Company, Seed Productions, 20th Century Fox","United States of America","English"
"45243","The Hangover Part II","6.468","9789","Released","2011-05-25","586764305","102","False","/aGmsekNU5cMOkJMpbdRutkvmVMl.jpg","80000000","http://hangoverpart2.warnerbros.com/","tt1411697","en","The Hangover Part II","The Hangover crew heads to Thailand for Stu's wedding. After the disaster of a bachelor party in Las Vegas last year, Stu is playing it safe with a mellow pre-wedding brunch. However, nothing goes as planned and Bangkok is the perfect setting for another adventure with the rowdy group.","51.808","/jrP9zmdSUpOzzUXpEqPqg3dryUr.jpg","The Wolfpack Is Back","Comedy","Legendary Pictures, Green Hat Films, Warner Bros. Pictures","United States of America","English, Thai"
"58574","Sherlock Holmes: A Game of Shadows","7.13","9742","Released","2011-11-22","334615000","129","False","/lWNASscWXn32Asr9vkB1wq6cKvD.jpg","125000000","http://sherlockholmes2.warnerbros.com/index.html","tt1515091","en","Sherlock Holmes: A Game of Shadows","There is a new criminal mastermind at large (Professor Moriarty) and not only is he Holmes’ intellectual equal, but his capacity for evil and lack of conscience may give him an advantage over the  detective.","31.501","/y1MYZkwhZK6L0Jy4YMuPktzDOfn.jpg","The game is afoot.","Adventure, Action, Crime, Mystery","Warner Bros. Pictures, Village Roadshow Pictures, Silver Pictures, Wigram Productions, Lin Pictures","United Kingdom, United States of America","English"
"337339","The Fate of the Furious","6.887","9719","Released","2017-04-12","1236005118","136","False","/jzdnhRhG0dsuYorwvSqPqqnM1cV.jpg","250000000","https://www.thefastsaga.com/fast-saga/ff8","tt4630562","en","The Fate of the Furious","When a mysterious woman seduces Dom into the world of crime and a betrayal of those closest to him, the crew face trials that will test them as never before.","56.124","/dImWM7GJqryWJO9LHa3XQ8DD5NH.jpg","Family no more.","Action, Crime, Thriller","Original Film, One Race, Universal Pictures","United States of America","English, Spanish"
"458156","John Wick: Chapter 3 - Parabellum","7.447","9711","Released","2019-05-15","326709727","131","False","/vVpEOvdxVBP2aV166j5Xlvb5Cdc.jpg","55000000","https://www.lionsgate.com/movies/john-wick-chapter-3-parabellum","tt6146586","en","John Wick: Chapter 3 - Parabellum","Super-assassin John Wick returns with a $14 million price tag on his head and an army of bounty-hunting killers on his trail. After killing a member of the shadowy international assassin’s guild, the High Table, John Wick is excommunicado, but the world’s most ruthless hit men and women await his every turn.","80.825","/ziEuG1essDuWuC5lpWUaw1uXY2O.jpg","Every action has consequences.","Action, Thriller, Crime","Thunder Road, Lionsgate, 87Eleven","United States of America","Arabic, Mandarin, English, Indonesian, Italian, Japanese, Latin, Russian"
"293167","Kong: Skull Island","6.514","9696","Released","2017-03-08","566652812","118","False","/jks6QgJjsaDC5iT6bxLsSS0eo6L.jpg","185000000","http://kongskullislandmovie.com/","tt3731562","en","Kong: Skull Island","Explore the mysterious and dangerous home of the king of the apes as a team of explorers ventures deep inside the treacherous, primordial island.","39.514","/r2517Vz9EhDhj88qwbDVj8DCRZN.jpg","All hail the king","Action, Adventure, Fantasy","Legendary Pictures, Tencent Pictures","China, United States of America","English, Vietnamese"
"196","Back to the Future Part III","7.465","9679","Released","1990-05-25","244527583","119","False","/vKp3NvqBkcjHkCHSGi6EbcP7g4J.jpg","40000000","http://www.backtothefuture.com/movies/backtothefuture3","tt0099088","en","Back to the Future Part III","The final installment of the Back to the Future trilogy finds Marty digging the trusty DeLorean out of a mineshaft and looking for Doc in the Wild West of 1885. But when their time machine breaks down, the travelers are stranded in a land of spurs. More problems arise when Doc falls for pretty schoolteacher Clara Clayton, and Marty tangles with Buford Tannen.","33.735","/crzoVQnMzIrRfHtQw0tLBirNfVg.jpg","They've saved the best trip for last... But this time they may have gone too far.","Adventure, Comedy, Science Fiction","Universal Pictures, Amblin Entertainment","United States of America","English"
"41154","Men in Black 3","6.51","9675","Released","2012-05-23","624026776","106","False","/5AhpUb8CAP0jZ4Wrn7AsRUYjZxB.jpg","225000000","http://www.sonypictures.com/movies/meninblack3/","tt1409024","en","Men in Black 3","Agents J and K are back...in time. J has seen some inexplicable things in his 15 years with the Men in Black, but nothing, not even aliens, perplexes him as much as his wry, reticent partner. But when K's life and the fate of the planet are put at stake, Agent J will have to travel back in time to put things right. J discovers that there are secrets to the universe that K never told him - secrets that will reveal themselves as he teams up with the young Agent K to save his partner, the agency, and the future of humankind.","35.497","/90DdoEStzeObs96fsYf4GG544iN.jpg","Back in time.","Action, Comedy, Science Fiction","Columbia Pictures, Hemisphere Media Capital, Amblin Entertainment, Parkes+MacDonald Image Nation, Imagenation Abu Dhabi FZ","United Arab Emirates, United States of America","English"
"294254","Maze Runner: The Scorch Trials","6.7","9669","Released","2015-09-09","312296056","131","False","/4mcOCiR06dqQ5eoEJcG3zvonjOa.jpg","61000000","https://www.20thcenturystudios.com/movies/maze-runner-the-scorch-trials","tt4046784","en","Maze Runner: The Scorch Trials","Thomas and his fellow Gladers face their greatest challenge yet: searching for clues about the mysterious and powerful organization known as WCKD. Their journey takes them to the Scorch, a desolate landscape filled with unimaginable obstacles. Teaming up with resistance fighters, the Gladers take on WCKD’s vastly superior forces and uncover its shocking plans for them all.","42.487","/2TZJ7sZd0thhXHvkPJGoPTtM8Bq.jpg","The Maze Was Just the Beginning.","Science Fiction, Action, Thriller, Adventure","Temple Hill Entertainment, Gotham Group, TSG Entertainment, 20th Century Fox","United States of America","English"
